event_id,campaign_id,campaign_name,campaign_type,subscriber_id,event_type,event_date
EVT021569,19,June Newsletter,Newsletter,SUB0630,Sent,2024-06-20
EVT021570,19,June Newsletter,Newsletter,SUB0952,Sent,2024-06-20
EVT021571,19,June Newsletter,Newsletter,SUB0762,Sent,2024-06-20
EVT021572,19,June Newsletter,Newsletter,SUB0498,Sent,2024-06-20
EVT021573,19,June Newsletter,Newsletter,SUB0637,Sent,2024-06-20
EVT021574,19,June Newsletter,Newsletter,SUB0995,Sent,2024-06-20
EVT021575,19,June Newsletter,Newsletter,SUB0665,Sent,2024-06-20
EVT021576,19,June Newsletter,Newsletter,SUB1369,Sent,2024-06-20
EVT021577,19,June Newsletter,Newsletter,SUB1369,Opened,2024-06-22
EVT021578,19,June Newsletter,Newsletter,SUB1369,Clicked,2024-06-22
EVT021579,19,June Newsletter,Newsletter,SUB0204,Sent,2024-06-20
EVT021580,19,June Newsletter,Newsletter,SUB0786,Sent,2024-06-20
EVT021581,19,June Newsletter,Newsletter,SUB0786,Opened,2024-06-21
EVT021582,19,June Newsletter,Newsletter,SUB0611,Sent,2024-06-20
EVT021583,19,June Newsletter,Newsletter,SUB0611,Opened,2024-06-22
EVT021584,19,June Newsletter,Newsletter,SUB0335,Sent,2024-06-20
EVT021585,19,June Newsletter,Newsletter,SUB1190,Sent,2024-06-20
EVT021586,19,June Newsletter,Newsletter,SUB0309,Sent,2024-06-20
EVT021587,19,June Newsletter,Newsletter,SUB0089,Sent,2024-06-20
EVT021588,19,June Newsletter,Newsletter,SUB0089,Opened,2024-06-21
EVT021589,19,June Newsletter,Newsletter,SUB1253,Sent,2024-06-20
EVT021590,19,June Newsletter,Newsletter,SUB0755,Sent,2024-06-20
EVT021591,19,June Newsletter,Newsletter,SUB0239,Sent,2024-06-20
EVT021592,19,June Newsletter,Newsletter,SUB1109,Sent,2024-06-20
EVT021593,19,June Newsletter,Newsletter,SUB0737,Sent,2024-06-20
EVT021594,19,June Newsletter,Newsletter,SUB0968,Sent,2024-06-20
EVT021595,19,June Newsletter,Newsletter,SUB0429,Sent,2024-06-20
EVT021596,19,June Newsletter,Newsletter,SUB0429,Opened,2024-06-21
EVT021597,19,June Newsletter,Newsletter,SUB0429,Clicked,2024-06-21
EVT021598,19,June Newsletter,Newsletter,SUB0521,Sent,2024-06-20
EVT021599,19,June Newsletter,Newsletter,SUB0521,Opened,2024-06-22
EVT021600,19,June Newsletter,Newsletter,SUB1416,Sent,2024-06-20
EVT021601,19,June Newsletter,Newsletter,SUB0575,Sent,2024-06-20
EVT021602,19,June Newsletter,Newsletter,SUB0575,Opened,2024-06-21
EVT021603,19,June Newsletter,Newsletter,SUB0136,Sent,2024-06-20
EVT021604,19,June Newsletter,Newsletter,SUB0136,Opened,2024-06-21
EVT021605,19,June Newsletter,Newsletter,SUB0399,Sent,2024-06-20
EVT021606,19,June Newsletter,Newsletter,SUB0420,Sent,2024-06-20
EVT021607,19,June Newsletter,Newsletter,SUB0816,Sent,2024-06-20
EVT021608,19,June Newsletter,Newsletter,SUB1225,Sent,2024-06-20
EVT021609,19,June Newsletter,Newsletter,SUB0532,Sent,2024-06-20
EVT021610,19,June Newsletter,Newsletter,SUB1292,Sent,2024-06-20
EVT021611,19,June Newsletter,Newsletter,SUB1292,Opened,2024-06-21
EVT021612,19,June Newsletter,Newsletter,SUB1357,Sent,2024-06-20
EVT021613,19,June Newsletter,Newsletter,SUB1357,Opened,2024-06-22
EVT021614,19,June Newsletter,Newsletter,SUB0040,Sent,2024-06-20
EVT021615,19,June Newsletter,Newsletter,SUB0040,Opened,2024-06-20
EVT021616,19,June Newsletter,Newsletter,SUB0065,Sent,2024-06-20
EVT021617,19,June Newsletter,Newsletter,SUB0338,Sent,2024-06-20
EVT021618,19,June Newsletter,Newsletter,SUB0338,Opened,2024-06-22
EVT021619,19,June Newsletter,Newsletter,SUB0607,Sent,2024-06-20
EVT021620,19,June Newsletter,Newsletter,SUB1247,Sent,2024-06-20
EVT021621,19,June Newsletter,Newsletter,SUB0054,Sent,2024-06-20
EVT021622,19,June Newsletter,Newsletter,SUB0054,Opened,2024-06-22
EVT021623,19,June Newsletter,Newsletter,SUB1280,Sent,2024-06-20
EVT021624,19,June Newsletter,Newsletter,SUB0911,Sent,2024-06-20
EVT021625,19,June Newsletter,Newsletter,SUB0297,Sent,2024-06-20
EVT021626,19,June Newsletter,Newsletter,SUB0261,Sent,2024-06-20
EVT021627,19,June Newsletter,Newsletter,SUB0261,Opened,2024-06-21
EVT021628,19,June Newsletter,Newsletter,SUB0447,Sent,2024-06-20
EVT021629,19,June Newsletter,Newsletter,SUB0447,Opened,2024-06-22
EVT021630,19,June Newsletter,Newsletter,SUB0447,Clicked,2024-06-22
EVT021631,19,June Newsletter,Newsletter,SUB0130,Sent,2024-06-20
EVT021632,19,June Newsletter,Newsletter,SUB0130,Opened,2024-06-21
EVT021633,19,June Newsletter,Newsletter,SUB0708,Sent,2024-06-20
EVT021634,19,June Newsletter,Newsletter,SUB1017,Sent,2024-06-20
EVT021635,19,June Newsletter,Newsletter,SUB0286,Sent,2024-06-20
EVT021636,19,June Newsletter,Newsletter,SUB0375,Sent,2024-06-20
EVT021637,19,June Newsletter,Newsletter,SUB0375,Opened,2024-06-20
EVT021638,19,June Newsletter,Newsletter,SUB0375,Clicked,2024-06-20
EVT021639,19,June Newsletter,Newsletter,SUB0942,Sent,2024-06-20
EVT021640,19,June Newsletter,Newsletter,SUB0915,Sent,2024-06-20
EVT021641,19,June Newsletter,Newsletter,SUB1436,Sent,2024-06-20
EVT021642,19,June Newsletter,Newsletter,SUB1436,Opened,2024-06-21
EVT021643,19,June Newsletter,Newsletter,SUB0714,Sent,2024-06-20
EVT021644,19,June Newsletter,Newsletter,SUB1110,Sent,2024-06-20
EVT021645,19,June Newsletter,Newsletter,SUB1110,Opened,2024-06-21
EVT021646,19,June Newsletter,Newsletter,SUB1324,Sent,2024-06-20
EVT021647,19,June Newsletter,Newsletter,SUB1145,Sent,2024-06-20
EVT021648,19,June Newsletter,Newsletter,SUB0186,Sent,2024-06-20
EVT021649,19,June Newsletter,Newsletter,SUB0889,Sent,2024-06-20
EVT021650,19,June Newsletter,Newsletter,SUB0889,Opened,2024-06-21
EVT021651,19,June Newsletter,Newsletter,SUB1493,Sent,2024-06-20
EVT021652,19,June Newsletter,Newsletter,SUB0808,Sent,2024-06-20
EVT021653,19,June Newsletter,Newsletter,SUB1285,Sent,2024-06-20
EVT021654,19,June Newsletter,Newsletter,SUB1040,Sent,2024-06-20
EVT021655,19,June Newsletter,Newsletter,SUB1325,Sent,2024-06-20
EVT021656,19,June Newsletter,Newsletter,SUB1034,Sent,2024-06-20
EVT021657,19,June Newsletter,Newsletter,SUB0326,Sent,2024-06-20
EVT021658,19,June Newsletter,Newsletter,SUB0800,Sent,2024-06-20
EVT021659,19,June Newsletter,Newsletter,SUB1460,Sent,2024-06-20
EVT021660,19,June Newsletter,Newsletter,SUB0934,Sent,2024-06-20
EVT021661,19,June Newsletter,Newsletter,SUB0934,Opened,2024-06-22
EVT021662,19,June Newsletter,Newsletter,SUB0934,Clicked,2024-06-22
EVT021663,19,June Newsletter,Newsletter,SUB0923,Sent,2024-06-20
EVT021664,19,June Newsletter,Newsletter,SUB0384,Sent,2024-06-20
EVT021665,19,June Newsletter,Newsletter,SUB0384,Bounced,2024-06-20
EVT021666,19,June Newsletter,Newsletter,SUB0481,Sent,2024-06-20
EVT021667,19,June Newsletter,Newsletter,SUB1386,Sent,2024-06-20
EVT021668,19,June Newsletter,Newsletter,SUB1386,Opened,2024-06-21
EVT021669,19,June Newsletter,Newsletter,SUB0835,Sent,2024-06-20
EVT021670,19,June Newsletter,Newsletter,SUB0059,Sent,2024-06-20
EVT021671,19,June Newsletter,Newsletter,SUB0514,Sent,2024-06-20
EVT021672,19,June Newsletter,Newsletter,SUB0514,Opened,2024-06-21
EVT021673,19,June Newsletter,Newsletter,SUB0514,Clicked,2024-06-21
EVT021674,19,June Newsletter,Newsletter,SUB0928,Sent,2024-06-20
EVT021675,19,June Newsletter,Newsletter,SUB1191,Sent,2024-06-20
EVT021676,19,June Newsletter,Newsletter,SUB1129,Sent,2024-06-20
EVT021677,19,June Newsletter,Newsletter,SUB1275,Sent,2024-06-20
EVT021678,19,June Newsletter,Newsletter,SUB1275,Opened,2024-06-21
EVT021679,19,June Newsletter,Newsletter,SUB1275,Clicked,2024-06-21
EVT021680,19,June Newsletter,Newsletter,SUB0141,Sent,2024-06-20
EVT021681,19,June Newsletter,Newsletter,SUB0141,Bounced,2024-06-20
EVT021682,19,June Newsletter,Newsletter,SUB0252,Sent,2024-06-20
EVT021683,19,June Newsletter,Newsletter,SUB0252,Opened,2024-06-21
EVT021684,19,June Newsletter,Newsletter,SUB0788,Sent,2024-06-20
EVT021685,19,June Newsletter,Newsletter,SUB1221,Sent,2024-06-20
EVT021686,19,June Newsletter,Newsletter,SUB1221,Opened,2024-06-21
EVT021687,19,June Newsletter,Newsletter,SUB0241,Sent,2024-06-20
EVT021688,19,June Newsletter,Newsletter,SUB0241,Opened,2024-06-23
EVT021689,19,June Newsletter,Newsletter,SUB1480,Sent,2024-06-20
EVT021690,19,June Newsletter,Newsletter,SUB1480,Opened,2024-06-20
EVT021691,19,June Newsletter,Newsletter,SUB1480,Clicked,2024-06-20
EVT021692,19,June Newsletter,Newsletter,SUB0331,Sent,2024-06-20
EVT021693,19,June Newsletter,Newsletter,SUB0331,Opened,2024-06-22
EVT021694,19,June Newsletter,Newsletter,SUB0994,Sent,2024-06-20
EVT021695,19,June Newsletter,Newsletter,SUB0994,Opened,2024-06-20
EVT021696,19,June Newsletter,Newsletter,SUB0776,Sent,2024-06-20
EVT021697,19,June Newsletter,Newsletter,SUB1317,Sent,2024-06-20
EVT021698,19,June Newsletter,Newsletter,SUB1036,Sent,2024-06-20
EVT021699,19,June Newsletter,Newsletter,SUB0657,Sent,2024-06-20
EVT021700,19,June Newsletter,Newsletter,SUB1059,Sent,2024-06-20
EVT021701,19,June Newsletter,Newsletter,SUB1309,Sent,2024-06-20
EVT021702,19,June Newsletter,Newsletter,SUB0868,Sent,2024-06-20
EVT021703,19,June Newsletter,Newsletter,SUB0904,Sent,2024-06-20
EVT021704,19,June Newsletter,Newsletter,SUB1163,Sent,2024-06-20
EVT021705,19,June Newsletter,Newsletter,SUB0177,Sent,2024-06-20
EVT021706,19,June Newsletter,Newsletter,SUB0177,Opened,2024-06-22
EVT021707,19,June Newsletter,Newsletter,SUB0723,Sent,2024-06-20
EVT021708,19,June Newsletter,Newsletter,SUB0723,Opened,2024-06-21
EVT021709,19,June Newsletter,Newsletter,SUB0723,Clicked,2024-06-21
EVT021710,19,June Newsletter,Newsletter,SUB1168,Sent,2024-06-20
EVT021711,19,June Newsletter,Newsletter,SUB1413,Sent,2024-06-20
EVT021712,19,June Newsletter,Newsletter,SUB0771,Sent,2024-06-20
EVT021713,19,June Newsletter,Newsletter,SUB0135,Sent,2024-06-20
EVT021714,19,June Newsletter,Newsletter,SUB0135,Opened,2024-06-20
EVT021715,19,June Newsletter,Newsletter,SUB1355,Sent,2024-06-20
EVT021716,19,June Newsletter,Newsletter,SUB0004,Sent,2024-06-20
EVT021717,19,June Newsletter,Newsletter,SUB0004,Opened,2024-06-21
EVT021718,19,June Newsletter,Newsletter,SUB1148,Sent,2024-06-20
EVT021719,19,June Newsletter,Newsletter,SUB0812,Sent,2024-06-20
EVT021720,19,June Newsletter,Newsletter,SUB0579,Sent,2024-06-20
EVT021721,19,June Newsletter,Newsletter,SUB0221,Sent,2024-06-20
EVT021722,19,June Newsletter,Newsletter,SUB0221,Opened,2024-06-20
EVT021723,19,June Newsletter,Newsletter,SUB0315,Sent,2024-06-20
EVT021724,19,June Newsletter,Newsletter,SUB1335,Sent,2024-06-20
EVT021725,19,June Newsletter,Newsletter,SUB1335,Opened,2024-06-21
EVT021726,19,June Newsletter,Newsletter,SUB0116,Sent,2024-06-20
EVT021727,19,June Newsletter,Newsletter,SUB0448,Sent,2024-06-20
EVT021728,19,June Newsletter,Newsletter,SUB0448,Opened,2024-06-22
EVT021729,19,June Newsletter,Newsletter,SUB0678,Sent,2024-06-20
EVT021730,19,June Newsletter,Newsletter,SUB0648,Sent,2024-06-20
EVT021731,19,June Newsletter,Newsletter,SUB1067,Sent,2024-06-20
EVT021732,19,June Newsletter,Newsletter,SUB1412,Sent,2024-06-20
EVT021733,19,June Newsletter,Newsletter,SUB0704,Sent,2024-06-20
EVT021734,19,June Newsletter,Newsletter,SUB1463,Sent,2024-06-20
EVT021735,19,June Newsletter,Newsletter,SUB0910,Sent,2024-06-20
EVT021736,19,June Newsletter,Newsletter,SUB1009,Sent,2024-06-20
EVT021737,19,June Newsletter,Newsletter,SUB0565,Sent,2024-06-20
EVT021738,19,June Newsletter,Newsletter,SUB1229,Sent,2024-06-20
EVT021739,19,June Newsletter,Newsletter,SUB0468,Sent,2024-06-20
EVT021740,19,June Newsletter,Newsletter,SUB0258,Sent,2024-06-20
EVT021741,19,June Newsletter,Newsletter,SUB1071,Sent,2024-06-20
EVT021742,19,June Newsletter,Newsletter,SUB1071,Opened,2024-06-22
EVT021743,19,June Newsletter,Newsletter,SUB1159,Sent,2024-06-20
EVT021744,19,June Newsletter,Newsletter,SUB1159,Opened,2024-06-21
EVT021745,19,June Newsletter,Newsletter,SUB1496,Sent,2024-06-20
EVT021746,19,June Newsletter,Newsletter,SUB0998,Sent,2024-06-20
EVT021747,19,June Newsletter,Newsletter,SUB0596,Sent,2024-06-20
EVT021748,19,June Newsletter,Newsletter,SUB0596,Opened,2024-06-22
EVT021749,19,June Newsletter,Newsletter,SUB1318,Sent,2024-06-20
EVT021750,19,June Newsletter,Newsletter,SUB1318,Opened,2024-06-21
EVT021751,19,June Newsletter,Newsletter,SUB0453,Sent,2024-06-20
EVT021752,19,June Newsletter,Newsletter,SUB0453,Opened,2024-06-22
EVT021753,19,June Newsletter,Newsletter,SUB1098,Sent,2024-06-20
EVT021754,19,June Newsletter,Newsletter,SUB1098,Opened,2024-06-21
EVT021755,19,June Newsletter,Newsletter,SUB0170,Sent,2024-06-20
EVT021756,19,June Newsletter,Newsletter,SUB0691,Sent,2024-06-20
EVT021757,19,June Newsletter,Newsletter,SUB0840,Sent,2024-06-20
EVT021758,19,June Newsletter,Newsletter,SUB0840,Opened,2024-06-22
EVT021759,19,June Newsletter,Newsletter,SUB1484,Sent,2024-06-20
EVT021760,19,June Newsletter,Newsletter,SUB1484,Opened,2024-06-21
EVT021761,19,June Newsletter,Newsletter,SUB0807,Sent,2024-06-20
EVT021762,19,June Newsletter,Newsletter,SUB0440,Sent,2024-06-20
EVT021763,19,June Newsletter,Newsletter,SUB0401,Sent,2024-06-20
EVT021764,19,June Newsletter,Newsletter,SUB1187,Sent,2024-06-20
EVT021765,19,June Newsletter,Newsletter,SUB0632,Sent,2024-06-20
EVT021766,19,June Newsletter,Newsletter,SUB0540,Sent,2024-06-20
EVT021767,19,June Newsletter,Newsletter,SUB0962,Sent,2024-06-20
EVT021768,19,June Newsletter,Newsletter,SUB0818,Sent,2024-06-20
EVT021769,19,June Newsletter,Newsletter,SUB1411,Sent,2024-06-20
EVT021770,19,June Newsletter,Newsletter,SUB1411,Opened,2024-06-21
EVT021771,19,June Newsletter,Newsletter,SUB1411,Clicked,2024-06-21
EVT021772,19,June Newsletter,Newsletter,SUB1232,Sent,2024-06-20
EVT021773,19,June Newsletter,Newsletter,SUB1232,Opened,2024-06-22
EVT021774,19,June Newsletter,Newsletter,SUB1232,Clicked,2024-06-22
EVT021775,19,June Newsletter,Newsletter,SUB0300,Sent,2024-06-20
EVT021776,19,June Newsletter,Newsletter,SUB0896,Sent,2024-06-20
EVT021777,19,June Newsletter,Newsletter,SUB0595,Sent,2024-06-20
EVT021778,19,June Newsletter,Newsletter,SUB0595,Opened,2024-06-21
EVT021779,19,June Newsletter,Newsletter,SUB1359,Sent,2024-06-20
EVT021780,19,June Newsletter,Newsletter,SUB1359,Opened,2024-06-20
EVT021781,19,June Newsletter,Newsletter,SUB1359,Clicked,2024-06-20
EVT021782,19,June Newsletter,Newsletter,SUB0832,Sent,2024-06-20
EVT021783,19,June Newsletter,Newsletter,SUB0832,Opened,2024-06-22
EVT021784,19,June Newsletter,Newsletter,SUB0832,Clicked,2024-06-22
EVT021785,19,June Newsletter,Newsletter,SUB0978,Sent,2024-06-20
EVT021786,19,June Newsletter,Newsletter,SUB0542,Sent,2024-06-20
EVT021787,19,June Newsletter,Newsletter,SUB1360,Sent,2024-06-20
EVT021788,19,June Newsletter,Newsletter,SUB1139,Sent,2024-06-20
EVT021789,19,June Newsletter,Newsletter,SUB1111,Sent,2024-06-20
EVT021790,19,June Newsletter,Newsletter,SUB0387,Sent,2024-06-20
EVT021791,19,June Newsletter,Newsletter,SUB0914,Sent,2024-06-20
EVT021792,19,June Newsletter,Newsletter,SUB1347,Sent,2024-06-20
EVT021793,19,June Newsletter,Newsletter,SUB0563,Sent,2024-06-20
EVT021794,19,June Newsletter,Newsletter,SUB0563,Opened,2024-06-20
EVT021795,19,June Newsletter,Newsletter,SUB0145,Sent,2024-06-20
EVT021796,19,June Newsletter,Newsletter,SUB0798,Sent,2024-06-20
EVT021797,19,June Newsletter,Newsletter,SUB0798,Opened,2024-06-20
EVT021798,19,June Newsletter,Newsletter,SUB1452,Sent,2024-06-20
EVT021799,19,June Newsletter,Newsletter,SUB0018,Sent,2024-06-20
EVT021800,19,June Newsletter,Newsletter,SUB0363,Sent,2024-06-20
EVT021801,19,June Newsletter,Newsletter,SUB0901,Sent,2024-06-20
EVT021802,19,June Newsletter,Newsletter,SUB0901,Opened,2024-06-21
EVT021803,19,June Newsletter,Newsletter,SUB0932,Sent,2024-06-20
EVT021804,19,June Newsletter,Newsletter,SUB0188,Sent,2024-06-20
EVT021805,19,June Newsletter,Newsletter,SUB1179,Sent,2024-06-20
EVT021806,19,June Newsletter,Newsletter,SUB0129,Sent,2024-06-20
EVT021807,19,June Newsletter,Newsletter,SUB1289,Sent,2024-06-20
EVT021808,19,June Newsletter,Newsletter,SUB0694,Sent,2024-06-20
EVT021809,19,June Newsletter,Newsletter,SUB0101,Sent,2024-06-20
EVT021810,19,June Newsletter,Newsletter,SUB0180,Sent,2024-06-20
EVT021811,19,June Newsletter,Newsletter,SUB0486,Sent,2024-06-20
EVT021812,19,June Newsletter,Newsletter,SUB0486,Opened,2024-06-21
EVT021813,19,June Newsletter,Newsletter,SUB0061,Sent,2024-06-20
EVT021814,19,June Newsletter,Newsletter,SUB0061,Opened,2024-06-20
EVT021815,19,June Newsletter,Newsletter,SUB0879,Sent,2024-06-20
EVT021816,19,June Newsletter,Newsletter,SUB0879,Opened,2024-06-21
EVT021817,19,June Newsletter,Newsletter,SUB0664,Sent,2024-06-20
EVT021818,19,June Newsletter,Newsletter,SUB1428,Sent,2024-06-20
EVT021819,19,June Newsletter,Newsletter,SUB0804,Sent,2024-06-20
EVT021820,19,June Newsletter,Newsletter,SUB0014,Sent,2024-06-20
EVT021821,19,June Newsletter,Newsletter,SUB0036,Sent,2024-06-20
EVT021822,19,June Newsletter,Newsletter,SUB0209,Sent,2024-06-20
EVT021823,19,June Newsletter,Newsletter,SUB0970,Sent,2024-06-20
EVT021824,19,June Newsletter,Newsletter,SUB1444,Sent,2024-06-20
EVT021825,19,June Newsletter,Newsletter,SUB1444,Opened,2024-06-21
EVT021826,19,June Newsletter,Newsletter,SUB1444,Clicked,2024-06-21
EVT021827,19,June Newsletter,Newsletter,SUB0167,Sent,2024-06-20
EVT021828,19,June Newsletter,Newsletter,SUB0491,Sent,2024-06-20
EVT021829,19,June Newsletter,Newsletter,SUB0793,Sent,2024-06-20
EVT021830,19,June Newsletter,Newsletter,SUB0793,Opened,2024-06-22
EVT021831,19,June Newsletter,Newsletter,SUB0523,Sent,2024-06-20
EVT021832,19,June Newsletter,Newsletter,SUB1226,Sent,2024-06-20
EVT021833,19,June Newsletter,Newsletter,SUB1114,Sent,2024-06-20
EVT021834,19,June Newsletter,Newsletter,SUB0509,Sent,2024-06-20
EVT021835,19,June Newsletter,Newsletter,SUB0509,Opened,2024-06-22
EVT021836,19,June Newsletter,Newsletter,SUB0354,Sent,2024-06-20
EVT021837,19,June Newsletter,Newsletter,SUB1035,Sent,2024-06-20
EVT021838,19,June Newsletter,Newsletter,SUB1199,Sent,2024-06-20
EVT021839,19,June Newsletter,Newsletter,SUB1199,Opened,2024-06-20
EVT021840,19,June Newsletter,Newsletter,SUB1323,Sent,2024-06-20
EVT021841,19,June Newsletter,Newsletter,SUB1323,Opened,2024-06-21
EVT021842,19,June Newsletter,Newsletter,SUB0400,Sent,2024-06-20
EVT021843,19,June Newsletter,Newsletter,SUB0400,Opened,2024-06-20
EVT021844,19,June Newsletter,Newsletter,SUB0610,Sent,2024-06-20
EVT021845,19,June Newsletter,Newsletter,SUB0546,Sent,2024-06-20
EVT021846,19,June Newsletter,Newsletter,SUB0546,Opened,2024-06-22
EVT021847,19,June Newsletter,Newsletter,SUB0987,Sent,2024-06-20
EVT021848,19,June Newsletter,Newsletter,SUB1096,Sent,2024-06-20
EVT021849,19,June Newsletter,Newsletter,SUB0774,Sent,2024-06-20
EVT021850,19,June Newsletter,Newsletter,SUB0071,Sent,2024-06-20
EVT021851,19,June Newsletter,Newsletter,SUB0856,Sent,2024-06-20
EVT021852,19,June Newsletter,Newsletter,SUB0267,Sent,2024-06-20
EVT021853,19,June Newsletter,Newsletter,SUB0323,Sent,2024-06-20
EVT021854,19,June Newsletter,Newsletter,SUB0434,Sent,2024-06-20
EVT021855,19,June Newsletter,Newsletter,SUB0434,Opened,2024-06-22
EVT021856,19,June Newsletter,Newsletter,SUB0434,Clicked,2024-06-22
EVT021857,19,June Newsletter,Newsletter,SUB1100,Sent,2024-06-20
EVT021858,19,June Newsletter,Newsletter,SUB0882,Sent,2024-06-20
EVT021859,19,June Newsletter,Newsletter,SUB0831,Sent,2024-06-20
EVT021860,19,June Newsletter,Newsletter,SUB0051,Sent,2024-06-20
EVT021861,19,June Newsletter,Newsletter,SUB1061,Sent,2024-06-20
EVT021862,19,June Newsletter,Newsletter,SUB1180,Sent,2024-06-20
EVT021863,19,June Newsletter,Newsletter,SUB1013,Sent,2024-06-20
EVT021864,19,June Newsletter,Newsletter,SUB0971,Sent,2024-06-20
EVT021865,19,June Newsletter,Newsletter,SUB0984,Sent,2024-06-20
EVT021866,19,June Newsletter,Newsletter,SUB0458,Sent,2024-06-20
EVT021867,19,June Newsletter,Newsletter,SUB0458,Opened,2024-06-22
EVT021868,19,June Newsletter,Newsletter,SUB1392,Sent,2024-06-20
EVT021869,19,June Newsletter,Newsletter,SUB1154,Sent,2024-06-20
EVT021870,19,June Newsletter,Newsletter,SUB0795,Sent,2024-06-20
EVT021871,19,June Newsletter,Newsletter,SUB0404,Sent,2024-06-20
EVT021872,19,June Newsletter,Newsletter,SUB0442,Sent,2024-06-20
EVT021873,19,June Newsletter,Newsletter,SUB1384,Sent,2024-06-20
EVT021874,19,June Newsletter,Newsletter,SUB0219,Sent,2024-06-20
EVT021875,19,June Newsletter,Newsletter,SUB0219,Opened,2024-06-22
EVT021876,19,June Newsletter,Newsletter,SUB0046,Sent,2024-06-20
EVT021877,19,June Newsletter,Newsletter,SUB0046,Opened,2024-06-21
EVT021878,19,June Newsletter,Newsletter,SUB1288,Sent,2024-06-20
EVT021879,19,June Newsletter,Newsletter,SUB1394,Sent,2024-06-20
EVT021880,19,June Newsletter,Newsletter,SUB1394,Opened,2024-06-20
EVT021881,19,June Newsletter,Newsletter,SUB1394,Clicked,2024-06-20
EVT021882,19,June Newsletter,Newsletter,SUB1348,Sent,2024-06-20
EVT021883,19,June Newsletter,Newsletter,SUB0956,Sent,2024-06-20
EVT021884,19,June Newsletter,Newsletter,SUB0207,Sent,2024-06-20
EVT021885,19,June Newsletter,Newsletter,SUB0207,Opened,2024-06-21
EVT021886,19,June Newsletter,Newsletter,SUB0689,Sent,2024-06-20
EVT021887,19,June Newsletter,Newsletter,SUB1228,Sent,2024-06-20
EVT021888,19,June Newsletter,Newsletter,SUB1228,Opened,2024-06-22
EVT021889,19,June Newsletter,Newsletter,SUB1212,Sent,2024-06-20
EVT021890,19,June Newsletter,Newsletter,SUB1281,Sent,2024-06-20
EVT021891,19,June Newsletter,Newsletter,SUB1281,Opened,2024-06-20
EVT021892,19,June Newsletter,Newsletter,SUB1281,Clicked,2024-06-20
EVT021893,19,June Newsletter,Newsletter,SUB0379,Sent,2024-06-20
EVT021894,19,June Newsletter,Newsletter,SUB1315,Sent,2024-06-20
EVT021895,19,June Newsletter,Newsletter,SUB1057,Sent,2024-06-20
EVT021896,19,June Newsletter,Newsletter,SUB0280,Sent,2024-06-20
EVT021897,19,June Newsletter,Newsletter,SUB0280,Opened,2024-06-20
EVT021898,19,June Newsletter,Newsletter,SUB1053,Sent,2024-06-20
EVT021899,19,June Newsletter,Newsletter,SUB1435,Sent,2024-06-20
EVT021900,19,June Newsletter,Newsletter,SUB0854,Sent,2024-06-20
EVT021901,19,June Newsletter,Newsletter,SUB0854,Opened,2024-06-22
EVT021902,19,June Newsletter,Newsletter,SUB1052,Sent,2024-06-20
EVT021903,19,June Newsletter,Newsletter,SUB1052,Opened,2024-06-21
EVT021904,19,June Newsletter,Newsletter,SUB0972,Sent,2024-06-20
EVT021905,19,June Newsletter,Newsletter,SUB0406,Sent,2024-06-20
EVT021906,19,June Newsletter,Newsletter,SUB0112,Sent,2024-06-20
EVT021907,19,June Newsletter,Newsletter,SUB1378,Sent,2024-06-20
EVT021908,19,June Newsletter,Newsletter,SUB0819,Sent,2024-06-20
EVT021909,19,June Newsletter,Newsletter,SUB0654,Sent,2024-06-20
EVT021910,19,June Newsletter,Newsletter,SUB0654,Opened,2024-06-21
EVT021911,19,June Newsletter,Newsletter,SUB0161,Sent,2024-06-20
EVT021912,19,June Newsletter,Newsletter,SUB0601,Sent,2024-06-20
EVT021913,19,June Newsletter,Newsletter,SUB0345,Sent,2024-06-20
EVT021914,19,June Newsletter,Newsletter,SUB0345,Opened,2024-06-22
EVT021915,19,June Newsletter,Newsletter,SUB0345,Clicked,2024-06-22
EVT021916,19,June Newsletter,Newsletter,SUB1487,Sent,2024-06-20
EVT021917,19,June Newsletter,Newsletter,SUB0237,Sent,2024-06-20
EVT021918,19,June Newsletter,Newsletter,SUB1200,Sent,2024-06-20
EVT021919,19,June Newsletter,Newsletter,SUB0566,Sent,2024-06-20
EVT021920,19,June Newsletter,Newsletter,SUB0566,Opened,2024-06-20
EVT021921,19,June Newsletter,Newsletter,SUB0114,Sent,2024-06-20
EVT021922,19,June Newsletter,Newsletter,SUB1025,Sent,2024-06-20
EVT021923,19,June Newsletter,Newsletter,SUB1047,Sent,2024-06-20
EVT021924,19,June Newsletter,Newsletter,SUB1047,Opened,2024-06-20
EVT021925,19,June Newsletter,Newsletter,SUB0182,Sent,2024-06-20
EVT021926,19,June Newsletter,Newsletter,SUB0898,Sent,2024-06-20
EVT021927,19,June Newsletter,Newsletter,SUB0131,Sent,2024-06-20
EVT021928,19,June Newsletter,Newsletter,SUB1093,Sent,2024-06-20
EVT021929,19,June Newsletter,Newsletter,SUB0598,Sent,2024-06-20
EVT021930,19,June Newsletter,Newsletter,SUB0598,Opened,2024-06-20
EVT021931,19,June Newsletter,Newsletter,SUB0598,Clicked,2024-06-20
EVT021932,19,June Newsletter,Newsletter,SUB0810,Sent,2024-06-20
EVT021933,19,June Newsletter,Newsletter,SUB0163,Sent,2024-06-20
EVT021934,19,June Newsletter,Newsletter,SUB0163,Opened,2024-06-22
